question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,r1,r2,s,ground_truth
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.13896723,0.0,0.0,0.0,2.1728058,0.060900006,0.0,0.2681337,2.2276807,0.064322166,0.0,0.2705004,0.25,6,0.13353139262452263,4.5394535,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,1.4595937,0.94175684,0.18915072,0.94175684,1.2374415,0.2933444,0.15107314,0.2933444,1.6046538,0.39828077,0.13080624,0.39828077,0.75,7,0.11778303565638346,4.301689,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.13896723,0.0,0.0,0.0,1.996347,0.41479892,0.0,0.528602,2.117755,0.41721416,0.0,0.53247154,0.375,8,0.1053605156578263,4.253069,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.91172,0.0,0.035011746,0.0,1.9397886,0.0,0.034989893,0.0,0.875,9,0.09531017980432487,3.8515086,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.633143,0.0,0.0,0.0,1.6503867,0.0,0.0,0.0,0.5,10,0.08701137698962977,3.2835298,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.13968599,0.0,0.0,0.0,1.4506861,0.0,0.031797905,0.022179147,1.5835432,3.436264E-4,0.031769164,0.034901943,0.75,11,0.08004270767353643,3.1739154,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.5210274,0.15355957,0.0,0.15355957,1.5624522,0.18252897,0.0,0.18252897,0.5,12,0.07410797215372188,3.0834796,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.5150135,0.0,0.0,0.0,1.5319065,0.0,0.0,0.0,0.5,13,0.06899287148695145,3.0469198,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.4563267,0.18797459,0.12766546,0.18797459,1.4879692,0.19038962,0.12958978,0.19038962,0.875,14,0.06453852113757116,2.944296,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.4107244,0.0,0.0,0.0,1.471825,0.017856907,0.0,0.017856907,0.75,15,0.06062462181643484,2.8825493,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.4032217,0.12954232,0.0034874305,0.14576161,1.4431506,0.14853352,0.00772397,0.16518645,0.5,16,0.05715841383994861,2.8463724,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.3819517,0.09017816,0.0,0.11569837,1.4378488,0.11863521,0.0,0.14832722,0.625,17,0.054067221270275766,2.8198004,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.3786807,0.0,0.0,0.0,1.403852,0.0,0.0,0.0,0.875,18,0.05129329438755053,2.7825327,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.3167112,0.18797459,0.12766546,0.18797459,1.3332217,0.19038962,0.12958978,0.19038962,0.875,19,0.04879016416943201,2.6499329,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.3093591,0.13949618,0.015657686,0.13949618,1.335497,0.14932135,0.018734192,0.14932135,0.625,20,0.04652001563489285,2.644856,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.2851818,0.49187404,0.081472285,0.49187404,1.321924,0.52084345,0.09106535,0.52084345,0.625,21,0.04445176257083384,2.6071057,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.2723634,0.1181642,0.0,0.1181642,1.3296901,0.1566098,0.0,0.1566098,0.625,22,0.04255961441879593,2.6020536,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.32678336,0.0,0.0,0.0,1.0293062,0.26374474,0.17490405,0.26374474,1.2440354,0.27126336,0.17682837,0.27126336,0.625,23,0.040821994520255124,2.6001248,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.256362,0.7093266,0.13681749,0.7093266,1.299424,0.74713874,0.14968035,0.74713874,0.375,24,0.039220713153281295,2.5557861,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.2377058,0.0012171456,0.0,0.0012171456,1.2703712,0.007754365,0.0,0.007754365,0.625,25,0.03774032798284703,2.5080771,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.2403791,0.0,0.0,0.0,1.2673523,0.0,0.0,0.0,0.75,26,0.03636764417087485,2.5077314,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.2334715,0.0,0.031797905,0.0,1.2378523,0.0,0.031769164,0.0,0.625,27,0.0350913198112701,2.471324,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.2218223,0.21138227,0.15107314,0.21138227,1.2475921,0.2137973,0.15299746,0.2137973,0.75,28,0.033901551675681346,2.4694142,0
19e1d447-22df-4acd-bc3e-d3c4444ec864,0.0,0.0,0.0,0.0,1.2054671,0.17156255,0.0,0.17156255,1.2007129,0.17203788,0.0,0.17203788,0.25,29,0.03278982282299087,2.40618,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.0,0.0,0.0,0.0,3.5414677,2.8470497,0.91501844,3.049376,3.1199863,2.5554438,0.7046417,2.7373414,1.0,0,0.6931471805599453,6.661454,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.20585567,0.12630409,0.015123933,0.12630409,2.8794632,1.7193476,0.0,1.8331665,3.0202317,1.8189942,0.0,1.9589925,1.0,1,0.4054651081081644,6.105551,1
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.20585567,0.12630409,0.015123933,0.12630409,2.7023108,1.5636975,0.0,1.6352798,2.8603332,1.7358131,0.0,1.7985275,1.0,2,0.2876820724517809,5.7685,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.0,0.0,0.0,0.0,2.7845445,1.9552376,0.6060134,2.0772452,2.4296625,1.7305365,0.4525798,1.8378949,1.0,3,0.22314355131420976,5.2142067,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.19458234,0.09634037,0.0,0.09634037,2.3752468,1.6359297,0.0,1.6782148,2.4703279,1.6948988,0.0,1.7709694,0.6666667,4,0.18232155679395462,5.040157,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.0,0.0,0.0,0.0,2.2056189,1.1257432,0.0,1.2020329,2.112407,1.0587717,0.0,1.1326029,0.6666667,5,0.1541506798272583,4.3180256,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.010003355,0.0,0.0,0.0,2.1275835,1.0053275,0.0,1.0731534,2.0798678,0.94244385,0.0,1.007935,1.0,6,0.13353139262452263,4.217455,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.20768824,0.1396452,0.021135144,0.1396452,1.6667275,0.82109326,0.0,0.82109326,2.0122116,1.093964,0.0045461766,1.093964,1.0,7,0.11778303565638346,3.8866274,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.010003355,0.0,0.0,0.0,1.9143875,1.1257432,0.0,1.1642648,1.8687408,1.0587717,0.0,1.0960398,1.0,8,0.1053605156578263,3.7931316,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.00845208,0.0,0.0,0.0,1.9050113,1.0198023,0.0,1.0198023,1.7528421,0.9388739,0.0,0.9388739,1.0,9,0.09531017980432487,3.6663055,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.20768824,0.1396452,0.021135144,0.1396452,1.4922411,0.8498603,0.0,0.8498603,1.8738959,1.1514981,0.021301724,1.1514981,1.0,10,0.08701137698962977,3.5738254,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.0,0.0,0.0,0.0,1.751085,0.33466497,0.0,0.4193533,1.6582012,0.28703624,0.0,0.35646963,0.6666667,11,0.08004270767353643,3.4092863,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.08212789,0.0,0.0,0.0,1.6126077,0.3648864,0.0,0.3648864,1.6018364,0.46401328,0.0,0.46401328,0.6666667,12,0.07410797215372188,3.296572,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.19836132,0.09322497,0.0,0.10553688,1.3439118,0.5594896,0.0,0.61480916,1.7259547,0.7702132,0.0,0.8311112,1.0,13,0.06899287148695145,3.2682278,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.19146694,0.09322497,0.0,0.09322497,1.2655013,0.255055,0.0,0.255055,1.5932801,0.5202886,0.0,0.5202886,0.6666667,14,0.06453852113757116,3.0502484,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.19146694,0.09322497,0.0,0.09322497,1.1587195,0.255055,0.0,0.255055,1.4984363,0.5202886,0.0,0.5202886,0.6666667,15,0.06062462181643484,2.8486228,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.0,0.0,0.0,0.0,1.4413369,0.82109326,0.0,0.87460876,1.3685589,0.7702132,0.0,0.8215393,0.6666667,16,0.05715841383994861,2.8098958,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.0,0.0,0.0,0.0,1.4413369,0.82109326,0.0,0.87460876,1.3685589,0.7702132,0.0,0.8215393,0.6666667,17,0.054067221270275766,2.8098958,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.0,0.0,0.0,0.0,1.4413369,0.82109326,0.0,0.87460876,1.3685589,0.7702132,0.0,0.8215393,0.6666667,18,0.05129329438755053,2.8098958,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.19836132,0.09322497,0.0,0.10553688,0.9033332,0.255055,0.0,0.32009998,1.3842819,0.5202886,0.0,0.5876381,1.0,19,0.04879016416943201,2.4859765,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.0,0.0,0.0,0.0,1.1755066,0.284405,0.0,0.31943882,1.087702,0.23754151,0.0,0.27121782,0.6666667,20,0.04652001563489285,2.2632086,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.19458234,0.09634037,0.0,0.09634037,0.82853293,0.33747017,0.0,0.33747017,1.2140703,0.7606372,0.0,0.7606372,0.6666667,21,0.04445176257083384,2.2371855,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.010003355,0.0,0.0,0.0,1.0796394,0.58825666,0.0,0.6795673,1.1418827,0.54905564,0.0,0.6360966,1.0,22,0.04255961441879593,2.2315254,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.08212789,0.0,0.0,0.0,1.0072672,0.15707737,0.0,0.15707737,1.0422294,0.12691961,0.0,0.12691961,0.6666667,23,0.040821994520255124,2.1316245,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.00845208,0.0,0.0,0.0,1.0284863,0.124821834,0.0,0.124821834,1.0158864,0.10563276,0.0,0.10563276,1.0,24,0.039220713153281295,2.0528247,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.006894381,0.0,0.0,0.0,1.004057,0.5126743,0.0,0.5126743,0.90338224,0.39005542,0.0,0.39005542,1.0,25,0.03774032798284703,1.9143337,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.0,0.0,0.0,0.0,1.1194383,0.0,0.0,0.0,0.7747819,0.0,0.0,0.0,0.33333334,26,0.03636764417087485,1.8942201,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.08212789,0.0,0.0,0.0,0.8565178,0.20823966,0.0,0.20823966,0.9396421,0.18497245,0.0,0.18497245,0.6666667,27,0.0350913198112701,1.8782878,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.0,0.0,0.0,0.0,1.1099908,0.0,0.0,0.0,0.7653345,0.0,0.0,0.0,0.33333334,28,0.033901551675681346,1.8753253,0
d65090b6-f8eb-45ea-8b2c-1be3288fda8a,0.19458234,0.09634037,0.0,0.09634037,0.58825666,0.28382206,0.0,0.28382206,1.0197916,0.54905564,0.0,0.54905564,0.6666667,29,0.03278982282299087,1.8026307,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,5.641528,5.1831884,3.4344134,5.6647844,5.1471825,4.873363,3.064638,5.2872925,1.0,0,0.6931471805599453,10.788711,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,5.47887,5.2267175,2.0628362,5.5462995,5.2817388,4.9893017,1.9506702,5.2997065,0.8,1,0.4054651081081644,10.760609,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.43148392,0.30670685,0.13881491,0.30670685,3.7776353,3.7187371,1.2511828,3.7187371,4.0644975,3.9481215,1.5094914,4.077085,0.8,2,0.2876820724517809,8.273617,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.4515411,0.3600817,0.14808927,0.3600817,3.5943344,3.5120883,1.3014066,3.6338353,4.0971985,4.02326,1.5523351,4.332752,1.0,3,0.22314355131420976,8.143074,1
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.43148392,0.30670685,0.13881491,0.30670685,3.396104,2.235575,0.4866686,2.235575,3.6516442,2.8814583,0.85248756,2.8814583,0.8,4,0.18232155679395462,7.4792323,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,3.811541,1.8514664,0.7107722,2.0716815,3.5507617,1.5881647,0.58934784,1.7999909,0.8,5,0.1541506798272583,7.362303,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.4192702,0.3029452,0.080209546,0.3029452,2.9643528,2.546421,0.7330248,2.546421,3.2803233,2.891794,0.83879197,2.891794,0.8,6,0.13353139262452263,6.663946,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.4214915,0.2967144,0.101369455,0.2967144,2.7591505,1.9714968,0.71178687,2.230486,3.4093354,2.5437694,1.1000159,2.9476194,0.8,7,0.11778303565638346,6.5899773,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.4192702,0.3029452,0.080209546,0.3029452,2.6971314,1.8888048,0.5238817,1.8888048,3.1614017,2.4035435,0.8078492,2.6075234,0.6,8,0.1053605156578263,6.2778034,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,3.2005315,2.7509317,0.7443471,2.7509317,2.9006424,2.386644,0.58621687,2.386644,0.6,9,0.09531017980432487,6.101174,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,2.8609653,2.4527903,0.68620944,2.4527903,2.725071,2.3099127,0.63772935,2.3099127,0.6,10,0.08701137698962977,5.586036,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,2.2579687,1.8312708,0.49511462,1.8630543,2.1326642,1.7160625,0.45793363,1.740988,0.8,11,0.08004270767353643,4.3906326,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,2.1938362,1.5708044,0.36488143,1.5708044,2.0725183,1.4555961,0.32770047,1.4555961,0.6,12,0.07410797215372188,4.2663546,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,1.9401003,1.23249,0.23072372,1.23249,1.8187826,1.1172816,0.20136018,1.1172816,0.6,13,0.06899287148695145,3.758883,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,1.8786683,0.042851623,0.0,0.13563669,1.5675735,0.011819432,0.0,0.06912375,0.6,14,0.06453852113757116,3.4462419,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.18643498,0.0,0.0,0.0,1.1713793,0.0,0.0,0.0,1.4118485,0.0,0.0,0.0,0.4,15,0.06062462181643484,2.7696629,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,1.410636,1.0418916,0.3476336,1.1383727,1.3198532,0.9688065,0.31797367,1.0553976,0.8,16,0.05715841383994861,2.7304893,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,1.3873174,1.0867941,0.28949922,1.0867941,1.2717963,0.9688065,0.2450875,0.9688065,0.6,17,0.054067221270275766,2.659114,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,1.3252983,1.004102,0.24815318,1.004102,1.2434541,0.931017,0.22619271,0.931017,0.6,18,0.05129329438755053,2.5687523,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,1.4026672,0.042851623,0.0,0.042851623,1.0916593,0.011819432,0.0,0.011819432,0.6,19,0.04879016416943201,2.4943266,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,1.3966005,0.12578134,0.45191652,0.16097978,1.081369,0.06240883,0.36450878,0.08646562,0.6,20,0.04652001563489285,2.4779696,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,1.2821478,0.946568,0.21938616,0.946568,1.1300806,0.77985215,0.15061033,0.77985215,0.6,21,0.04445176257083384,2.4122283,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,1.2119248,0.8529372,0.1725708,0.8529372,1.1300806,0.77985215,0.15061033,0.77985215,0.6,22,0.04255961441879593,2.3420053,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.09368253,0.0,0.0,0.0,1.0160346,0.0,0.0,0.0,1.0709597,0.0,0.0,0.0,0.4,23,0.040821994520255124,2.180677,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,1.2591207,0.033404227,0.0,0.033404227,0.9150329,0.002372037,0.0,0.002372037,0.6,24,0.039220713153281295,2.1741536,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.03465671,0.0,0.0,0.0,1.0093511,0.0,0.0,0.0,1.0922084,0.0,0.0,0.0,0.4,25,0.03774032798284703,2.1362162,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0093924925,0.0,0.0,0.0,1.0754783,0.0,0.0,0.0,0.99239135,0.0,0.0,0.0,0.6,26,0.03636764417087485,2.0772622,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.4145971,0.2967144,0.077094145,0.2967144,0.21379945,0.0,0.0,0.0,1.4332138,0.931017,0.22619271,0.931017,0.6,27,0.0350913198112701,2.0616105,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.09368253,0.0,0.0,0.0,0.8397994,0.0,0.0,0.0,1.030848,0.0,0.0,0.0,0.4,28,0.033901551675681346,1.96433,0
bc9c4893-e131-47cd-aca9-e855561c1dc0,0.0,0.0,0.0,0.0,1.1575389,0.033404227,0.0,0.061662514,0.803944,0.002372037,0.0,0.019187227,0.4,29,0.03278982282299087,1.9614829,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,3.0254467,0.40604514,1.4792675,0.40604514,2.683879,0.352409,1.2522933,0.352409,1.0,0,0.6931471805599453,5.709326,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,2.3230286,0.0,0.0,0.0,2.2473636,0.0,0.0,0.0,0.6666667,1,0.4054651081081644,4.570392,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.19265042,0.0,0.0,0.0,1.7773604,0.0,0.0,0.0,1.8438497,0.0,0.0,0.0,0.33333334,2,0.2876820724517809,3.8138604,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.20576276,0.0,0.070375346,0.0,1.6896943,0.0,0.0,0.0,1.8856299,0.0,0.2028049,0.0,0.6666667,3,0.22314355131420976,3.781087,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,1.7488601,0.0,0.0,0.0,1.6808628,0.0,0.0,0.0,0.6666667,4,0.18232155679395462,3.4297228,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.2026602,0.0,0.032246783,0.0,1.485877,0.0,0.0,0.0,1.6045531,0.0,0.015787665,0.0,0.6666667,5,0.1541506798272583,3.2930903,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.1957594,0.0,0.0,0.0,1.4253536,0.0,0.0,0.0,1.5025879,0.0,0.0,0.0,0.6666667,6,0.13353139262452263,3.1237009,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.20576276,0.0,0.070375346,0.0,1.2655946,0.0,0.0,0.0,1.5102608,0.0,0.17737639,0.0,0.6666667,7,0.11778303565638346,2.9816182,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.1957594,0.0,0.0,0.0,1.3128332,0.0,0.0,0.0,1.463752,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,2.9723446,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,1.4100205,0.0,0.0,0.0,1.3501043,0.0,0.0,0.0,0.33333334,9,0.09531017980432487,2.7601247,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.33064026,0.14003906,0.032246783,0.14003906,0.8401249,0.26768452,0.0,0.26768452,1.5053598,0.8188073,0.08090426,0.8188073,1.0,10,0.08701137698962977,2.676125,1
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,1.3595895,0.0,0.0,0.0,1.2996733,0.0,0.0,0.0,0.33333334,11,0.08004270767353643,2.6592627,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,1.2655946,0.0,0.0,0.0,1.2096951,0.0,0.0,0.0,0.33333334,12,0.07410797215372188,2.4752898,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,1.373355,0.09069878,0.0,0.09069878,1.021851,0.057567894,0.0,0.057567894,0.6666667,13,0.06899287148695145,2.395206,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.13331676,0.029432533,0.0,0.029432533,0.82055914,0.0,0.0,0.0,0.92797005,0.0,0.0,0.0,0.6666667,14,0.06453852113757116,1.881846,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,1.1099908,0.0,0.0,0.0,0.7653345,0.0,0.0,0.0,0.33333334,15,0.06062462181643484,1.8753253,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.010003355,0.0,0.0,0.0,0.8702789,0.0,0.0,0.0,0.8886312,0.0,0.0,0.0,0.6666667,16,0.05715841383994861,1.7689135,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,1.016668,0.0,0.0,0.0,0.69241136,0.0,0.0,0.0,0.33333334,17,0.054067221270275766,1.7090793,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,1.0072206,0.0,0.0,0.0,0.68296397,0.0,0.0,0.0,0.33333334,18,0.05129329438755053,1.6901846,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,1.0072206,0.0,0.0,0.0,0.68296397,0.0,0.0,0.0,0.33333334,19,0.04879016416943201,1.6901846,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,1.0072206,0.0,0.0,0.0,0.68296397,0.0,0.0,0.0,0.33333334,20,0.04652001563489285,1.6901846,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,0.9250638,0.23341179,0.0,0.30111966,0.7174923,0.15189806,0.0,0.20604119,0.6666667,21,0.04445176257083384,1.6425561,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0093924925,0.0,0.0,0.0,0.77012813,0.0,0.0,0.0,0.7528611,0.0,0.0,0.0,0.6666667,22,0.04255961441879593,1.5323817,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,0.87797153,0.09069878,0.0,0.09069878,0.6416489,0.057567894,0.0,0.057567894,0.6666667,23,0.040821994520255124,1.5196204,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,0.9021135,0.0,0.0,0.0,0.59319484,0.0,0.0,0.0,0.33333334,24,0.039220713153281295,1.4953084,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,0.9021135,0.0,0.0,0.0,0.59319484,0.0,0.0,0.0,0.33333334,25,0.03774032798284703,1.4953084,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,0.8926661,0.0,0.0,0.0,0.59319484,0.0,0.0,0.0,0.33333334,26,0.03636764417087485,1.485861,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,0.8926661,0.0,0.0,0.0,0.59319484,0.0,0.0,0.0,0.33333334,27,0.0350913198112701,1.485861,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,0.8926661,0.0,0.0,0.0,0.59319484,0.0,0.0,0.0,0.33333334,28,0.033901551675681346,1.485861,0
0111ae18-421a-4bc7-a533-166f16ef0c16,0.0,0.0,0.0,0.0,0.8926661,0.0,0.0,0.0,0.59319484,0.0,0.0,0.0,0.33333334,29,0.03278982282299087,1.485861,0
9a55cf9c-0599-4799-9181-409b903e2834,0.0,0.0,0.0,0.0,3.2777667,2.1673384,1.3612963,2.287013,2.9850035,2.0069427,1.1727005,2.1236985,1.0,0,0.6931471805599453,6.26277,0
9a55cf9c-0599-4799-9181-409b903e2834,0.40153044,0.3168352,0.15871875,0.3168352,2.3836215,1.3797572,0.5032285,1.4924492,2.8577008,1.7651533,1.0050145,1.9251145,1.0,1,0.4054651081081644,5.642853,1
9a55cf9c-0599-4799-9181-409b903e2834,0.0,0.0,0.0,0.0,2.786619,1.6133238,0.2540272,1.705106,2.6528215,1.5183808,0.21779573,1.6062938,0.6,2,0.2876820724517809,5.4394407,0
9a55cf9c-0599-4799-9181-409b903e2834,0.17105624,0.083838284,0.0,0.083838284,1.9650781,1.2495399,0.0,1.2495399,2.0421238,1.3118026,0.0,1.3532882,0.4,3,0.22314355131420976,4.178258,0
9a55cf9c-0599-4799-9181-409b903e2834,0.17105624,0.083838284,0.0,0.083838284,1.5984969,1.0939045,0.0,1.0939045,1.7289076,1.1803894,0.0,1.2238493,0.6,4,0.18232155679395462,3.4984608,0
9a55cf9c-0599-4799-9181-409b903e2834,0.19237012,0.08883451,0.05905679,0.08883451,1.391285,0.8273981,0.0,0.8734433,1.7108501,0.94433975,0.21556601,0.9826487,0.6,5,0.1541506798272583,3.2945051,0
9a55cf9c-0599-4799-9181-409b903e2834,0.0,0.0,0.0,0.0,1.5856066,0.7597717,0.0,0.7597717,1.4802892,0.7097377,0.0,0.7097377,0.6,6,0.13353139262452263,3.0658958,0
9a55cf9c-0599-4799-9181-409b903e2834,0.0,0.0,0.0,0.0,1.5101781,0.92832386,0.0,0.92832386,1.4328051,0.86875737,0.0,0.86875737,0.4,7,0.11778303565638346,2.9429832,0
9a55cf9c-0599-4799-9181-409b903e2834,0.1772742,0.09005624,0.0,0.09005624,1.2624593,0.594644,0.0,0.634935,1.4900264,0.9530956,0.0,1.018471,0.8,8,0.1053605156578263,2.9297597,0
9a55cf9c-0599-4799-9181-409b903e2834,0.013131401,0.0,0.0,0.0,1.4592314,0.5965354,0.0,0.7057079,1.3501164,0.55475706,0.0,0.65885574,0.8,9,0.09531017980432487,2.8224792,0
9a55cf9c-0599-4799-9181-409b903e2834,0.0,0.0,0.0,0.0,1.391285,0.8273981,0.0,0.88630146,1.3188038,0.77533966,0.0,0.8318762,0.4,10,0.08701137698962977,2.7100887,0
9a55cf9c-0599-4799-9181-409b903e2834,0.0,0.0,0.0,0.0,1.3787704,0.9635288,0.0,1.0061549,1.3086812,0.90745425,0.0,0.94847107,0.4,11,0.08004270767353643,2.6874516,0
